order_id,date_id,order_date,customer_id,product_id,quantity,unit_price,discount,amount,channel,pay_status
187,126,2025-05-06,1682,180,1,3403.3,0.9,3062.97,线上APP,已支付
188,382,2026-01-17,1360,146,5,56.2,0.8,224.8,线上APP,未支付
189,123,2025-05-03,1600,28,1,6447.2,0.8,5157.76,线下门店,已支付
189,123,2025-05-03,1600,194,1,3858.53,0.9,3472.68,线下门店,已支付
190,518,2026-06-02,218,77,1,3507.89,0.85,2981.71,线上APP,已支付
191,488,2026-05-03,440,54,1,226.36,0.8,181.09,线上APP,已支付
191,488,2026-05-03,440,33,4,6339.35,0.95,24089.53,线上APP,已支付
192,542,2026-06-26,1894,8,1,6485.67,0.95,6161.39,小程序,已支付
192,542,2026-06-26,1894,92,1,1685.96,0.7,1180.17,小程序,已支付
192,542,2026-06-26,1894,57,2,127.11,0.9,228.8,小程序,未支付
192,542,2026-06-26,1894,46,3,200.04,0.95,570.11,小程序,已退款
192,542,2026-06-26,1894,198,1,3240.69,0.9,2916.62,小程序,已支付
193,402,2026-02-06,1669,180,1,3403.3,0.7,2382.31,线下门店,已支付
193,402,2026-02-06,1669,85,1,484.02,0.9,435.62,线下门店,已支付
194,349,2025-12-15,1032,196,2,3894.11,0.9,7009.4,线上APP,已支付
194,349,2025-12-15,1032,164,1,118.95,0.8,95.16,线上APP,已支付
194,349,2025-12-15,1032,116,1,3421.84,0.9,3079.66,线上APP,已支付
195,372,2026-01-07,1138,149,2,61.04,0.85,103.77,线上APP,已支付
195,372,2026-01-07,1138,19,1,24.98,1.0,24.98,线上APP,已退款
196,541,2026-06-25,1331,130,3,1655.34,1.0,4966.02,第三方平台,已支付
197,340,2025-12-06,359,184,1,23.4,0.7,16.38,第三方平台,已支付
197,340,2025-12-06,359,11,1,7794.87,1.0,7794.87,第三方平台,未支付
198,458,2026-04-03,580,151,1,51.37,0.8,41.1,线下门店,已支付
198,458,2026-04-03,580,37,2,416.75,0.95,791.82,线下门店,已支付
199,390,2026-01-25,1910,140,1,426.37,1.0,426.37,线下门店,已支付
199,390,2026-01-25,1910,12,2,7688.56,1.0,15377.12,线下门店,已支付
199,390,2026-01-25,1910,50,1,219.65,0.9,197.69,线下门店,已支付
200,364,2025-12-30,1791,53,1,202.21,1.0,202.21,小程序,已支付
200,364,2025-12-30,1791,178,1,3847.95,0.85,3270.76,小程序,已支付
201,407,2026-02-11,997,177,1,3232.66,1.0,3232.66,线上APP,已支付
201,407,2026-02-11,997,168,2,111.73,0.9,201.11,线上APP,已支付
202,148,2025-05-28,1763,127,3,1476.66,1.0,4429.98,小程序,未支付
203,532,2026-06-16,618,187,2,21.13,0.9,38.03,线下门店,已支付
204,506,2026-05-21,661,171,1,115.29,1.0,115.29,小程序,已退款
204,506,2026-05-21,661,65,1,876.27,0.9,788.64,小程序,已支付
205,517,2026-06-01,319,147,1,62.18,1.0,62.18,线上APP,已支付
206,471,2026-04-16,74,40,2,417.22,0.9,751.0,线上APP,已支付
207,181,2025-06-30,1929,115,1,3023.73,0.85,2570.17,小程序,已支付
207,181,2025-06-30,1929,16,2,7067.56,1.0,14135.12,小程序,已支付
208,152,2025-06-01,1310,111,1,3634.34,1.0,3634.34,线上APP,已退款
209,216,2025-08-04,1135,65,2,876.27,1.0,1752.54,线下门店,已支付
210,237,2025-08-25,957,174,1,3603.44,0.95,3423.27,线上APP,已支付
210,237,2025-08-25,957,106,5,7690.55,0.9,34607.47,线上APP,已支付
210,237,2025-08-25,957,20,3,24.8,0.85,63.24,线上APP,已支付
211,436,2026-03-12,1408,54,1,226.36,0.9,203.72,线上APP,已支付
212,508,2026-05-23,1620,87,5,479.04,0.9,2155.68,线下门店,已退款
212,508,2026-05-23,1620,95,1,1455.44,0.95,1382.67,线下门店,已支付
212,508,2026-05-23,1620,161,5,20.27,1.0,101.35,线下门店,已支付
213,383,2026-01-18,1599,73,1,3396.67,1.0,3396.67,线上APP,已支付
214,151,2025-05-31,1284,170,2,124.53,1.0,249.06,线上APP,未支付
215,202,2025-07-21,467,187,1,21.13,0.9,19.02,线下门店,已支付
215,202,2025-07-21,467,147,2,62.18,0.8,99.49,线下门店,未支付
215,202,2025-07-21,467,200,1,24.71,0.9,22.24,线下门店,已支付
215,202,2025-07-21,467,165,1,108.87,1.0,108.87,线下门店,未支付
215,202,2025-07-21,467,4,1,6785.8,1.0,6785.8,线下门店,已支付
216,342,2025-12-08,338,32,4,7030.82,0.85,23904.79,线下门店,已支付
217,265,2025-09-22,705,90,1,449.25,0.85,381.86,线上APP,已退款
217,265,2025-09-22,705,190,1,3870.55,1.0,3870.55,线上APP,已支付
217,265,2025-09-22,705,118,1,1600.98,0.9,1440.88,线上APP,已支付
217,265,2025-09-22,705,147,1,62.18,0.95,59.07,线上APP,已支付
218,382,2026-01-17,117,124,1,1598.3,0.9,1438.47,线上APP,已支付
219,150,2025-05-30,1753,165,2,108.87,0.9,195.97,小程序,已支付
220,451,2026-03-27,1512,159,4,22.19,0.7,62.13,线上APP,已支付
220,451,2026-03-27,1512,20,2,24.8,0.9,44.64,线上APP,已支付
220,451,2026-03-27,1512,165,1,108.87,1.0,108.87,线上APP,已支付
221,507,2026-05-22,1011,29,1,6438.7,0.95,6116.76,小程序,已支付
221,507,2026-05-22,1011,63,1,101.62,0.9,91.46,小程序,已支付
222,521,2026-06-05,272,72,1,899.56,1.0,899.56,线上APP,已支付
222,521,2026-06-05,272,17,1,7027.96,1.0,7027.96,线上APP,已支付
222,521,2026-06-05,272,57,1,127.11,1.0,127.11,线上APP,已支付
223,364,2025-12-30,1383,8,2,6485.67,0.9,11674.21,线下门店,已支付
223,364,2025-12-30,1383,96,3,1464.19,0.7,3074.8,线下门店,已支付
223,364,2025-12-30,1383,86,2,408.61,0.95,776.36,线下门店,已支付
224,366,2026-01-01,1161,167,1,114.33,0.9,102.9,线下门店,未支付
225,403,2026-02-07,1032,90,2,449.25,0.95,853.57,第三方平台,已支付
225,403,2026-02-07,1032,104,1,6997.43,1.0,6997.43,第三方平台,已支付
226,270,2025-09-27,91,75,2,3519.19,0.95,6686.46,线下门店,已支付
227,168,2025-06-17,1397,56,1,109.42,0.95,103.95,线下门店,已退款
228,312,2025-11-08,1040,158,1,21.12,0.8,16.9,线下门店,已支付
228,312,2025-11-08,1040,73,1,3396.67,1.0,3396.67,线下门店,已支付
228,312,2025-11-08,1040,128,3,1611.09,0.85,4108.28,线下门店,已支付
228,312,2025-11-08,1040,81,2,3710.33,1.0,7420.66,线下门店,已支付
229,510,2026-05-25,846,146,1,56.2,0.9,50.58,线上APP,已退款
229,510,2026-05-25,846,186,1,25.04,0.9,22.54,线上APP,已支付
230,196,2025-07-15,769,20,1,24.8,0.95,23.56,线上APP,已退款
231,136,2025-05-16,1799,174,1,3603.44,0.8,2882.75,第三方平台,已支付
232,392,2026-01-27,1739,155,5,21.66,0.85,92.05,线上APP,已支付
233,280,2025-10-07,1809,31,1,6663.77,0.95,6330.58,第三方平台,已支付
233,280,2025-10-07,1809,95,1,1455.44,1.0,1455.44,第三方平台,已支付
233,280,2025-10-07,1809,127,2,1476.66,0.8,2362.66,第三方平台,已支付
234,139,2025-05-19,1557,34,1,6652.32,0.8,5321.86,线上APP,已支付
235,468,2026-04-13,1595,138,2,401.82,0.9,723.28,线上APP,已退款
235,468,2026-04-13,1595,185,1,23.05,0.85,19.59,线上APP,已支付
235,468,2026-04-13,1595,74,1,3263.02,1.0,3263.02,线上APP,已支付
236,291,2025-10-18,1297,178,1,3847.95,1.0,3847.95,小程序,已退款
237,164,2025-06-13,507,67,2,733.22,1.0,1466.44,小程序,已支付
238,494,2026-05-09,1884,199,1,25.08,1.0,25.08,小程序,已退款
238,494,2026-05-09,1884,131,1,1666.61,0.85,1416.62,小程序,已支付
238,494,2026-05-09,1884,155,1,21.66,1.0,21.66,小程序,已支付
239,514,2026-05-29,1377,189,1,24.89,0.95,23.65,小程序,已支付
239,514,2026-05-29,1377,118,1,1600.98,0.9,1440.88,小程序,已支付
239,514,2026-05-29,1377,30,2,6152.27,1.0,12304.54,小程序,已支付
240,263,2025-09-20,1597,133,2,1300.72,0.95,2471.37,线上APP,已支付
241,546,2026-06-30,889,63,2,101.62,1.0,203.24,第三方平台,已支付
241,546,2026-06-30,889,165,2,108.87,0.95,206.85,第三方平台,已支付
242,290,2025-10-17,1327,31,1,6663.77,0.85,5664.2,线下门店,已支付
242,290,2025-10-17,1327,55,1,102.78,0.95,97.64,线下门店,已支付
242,290,2025-10-17,1327,86,2,408.61,0.9,735.5,线下门店,已支付
243,539,2026-06-23,121,114,2,3642.34,0.85,6191.98,小程序,已支付
244,418,2026-02-22,406,7,1,7762.07,0.85,6597.76,线上APP,已支付
244,418,2026-02-22,406,6,1,7730.22,1.0,7730.22,线上APP,已支付
244,418,2026-02-22,406,19,1,24.98,0.9,22.48,线上APP,已支付
244,418,2026-02-22,406,125,1,1362.24,0.95,1294.13,线上APP,已支付
245,397,2026-02-01,1025,88,2,469.24,0.8,750.78,线上APP,已支付
246,290,2025-10-17,252,121,1,1512.18,0.95,1436.57,第三方平台,已支付
247,463,2026-04-08,1652,79,2,3275.42,0.9,5895.76,线上APP,已支付
247,463,2026-04-08,1652,40,1,417.22,0.95,396.36,线上APP,已支付
248,316,2025-11-12,1172,14,1,6036.11,1.0,6036.11,线上APP,已支付
249,302,2025-10-29,1902,42,1,505.61,1.0,505.61,线下门店,已支付
250,315,2025-11-11,23,186,1,25.04,0.95,23.79,小程序,已支付
250,315,2025-11-11,23,72,1,899.56,1.0,899.56,小程序,已支付
251,282,2025-10-09,177,42,2,505.61,1.0,1011.22,线上APP,已支付
251,282,2025-10-09,177,31,5,6663.77,1.0,33318.85,线上APP,已支付
252,133,2025-05-13,612,187,1,21.13,0.95,20.07,线上APP,已支付
253,334,2025-11-30,85,185,2,23.05,1.0,46.1,第三方平台,已支付
254,208,2025-07-27,369,33,1,6339.35,0.9,5705.42,线上APP,已支付
254,208,2025-07-27,369,56,1,109.42,0.9,98.48,线上APP,已支付
255,521,2026-06-05,764,9,1,6210.05,0.95,5899.55,小程序,已支付
255,521,2026-06-05,764,138,1,401.82,0.8,321.46,小程序,已支付
256,527,2026-06-11,1077,93,1,1443.61,0.7,1010.53,线上APP,已支付
257,365,2025-12-31,1240,152,2,57.35,0.8,91.76,线上APP,已支付
258,395,2026-01-30,839,60,1,120.54,1.0,120.54,线上APP,已支付
259,432,2026-03-08,471,9,1,6210.05,1.0,6210.05,线上APP,已支付
260,538,2026-06-22,1658,117,1,3607.96,1.0,3607.96,线上APP,已支付
260,538,2026-06-22,1658,118,2,1600.98,0.8,2561.57,线上APP,已退款
261,185,2025-07-04,1035,188,1,23.74,1.0,23.74,第三方平台,已支付
261,185,2025-07-04,1035,103,1,6892.34,1.0,6892.34,第三方平台,已支付
262,415,2026-02-19,1009,121,3,1512.18,0.95,4309.71,第三方平台,已支付
262,415,2026-02-19,1009,171,1,115.29,0.8,92.23,第三方平台,已支付
263,363,2025-12-29,1866,9,1,6210.05,0.8,4968.04,线上APP,已支付
263,363,2025-12-29,1866,168,1,111.73,1.0,111.73,线上APP,已退款
263,363,2025-12-29,1866,90,1,449.25,1.0,449.25,线上APP,已支付
264,369,2026-01-04,972,135,2,1399.55,0.95,2659.14,线上APP,已支付
265,358,2025-12-24,1050,175,2,3841.23,0.95,7298.34,线上APP,已支付
266,482,2026-04-27,1017,183,1,21.92,1.0,21.92,线上APP,已支付
267,387,2026-01-22,1865,34,1,6652.32,1.0,6652.32,线上APP,已支付
267,387,2026-01-22,1865,120,1,1340.32,1.0,1340.32,线上APP,已退款
268,285,2025-10-12,1350,190,1,3870.55,0.85,3289.97,线上APP,已支付
269,419,2026-02-23,1198,19,1,24.98,0.9,22.48,线上APP,已支付
269,419,2026-02-23,1198,13,2,6590.84,0.9,11863.51,线上APP,已支付
270,352,2025-12-18,1016,12,2,7688.56,1.0,15377.12,线上APP,已支付
270,352,2025-12-18,1016,194,1,3858.53,0.9,3472.68,线上APP,已支付
271,464,2026-04-09,1921,3,1,6057.54,0.95,5754.66,第三方平台,已支付
272,530,2026-06-14,940,48,2,218.82,0.85,371.99,线上APP,未支付
272,530,2026-06-14,940,193,2,3208.35,1.0,6416.7,线上APP,已支付
272,530,2026-06-14,940,71,3,898.78,0.95,2561.52,线上APP,已支付
272,530,2026-06-14,940,102,1,6853.58,1.0,6853.58,线上APP,已支付
273,210,2025-07-29,681,46,2,200.04,0.95,380.08,小程序,已支付
273,210,2025-07-29,681,48,1,218.82,0.85,186.0,小程序,已支付
274,272,2025-09-29,886,183,1,21.92,0.95,20.82,线上APP,已支付
275,399,2026-02-03,1159,75,4,3519.19,0.85,11965.25,线下门店,已支付
276,213,2025-08-01,358,90,1,449.25,1.0,449.25,小程序,已支付
277,495,2026-05-10,1444,100,1,7641.08,0.9,6876.97,线上APP,已支付
277,495,2026-05-10,1444,23,2,20.17,0.8,32.27,线上APP,已退款
277,495,2026-05-10,1444,126,3,1606.61,0.8,3855.86,线上APP,已支付
278,453,2026-03-29,1280,111,1,3634.34,0.9,3270.91,第三方平台,已支付
279,310,2025-11-06,856,132,1,1625.85,0.85,1381.97,第三方平台,已支付
280,430,2026-03-06,681,163,1,101.17,0.85,85.99,线下门店,已支付
281,368,2026-01-03,545,104,1,6997.43,0.95,6647.56,第三方平台,已支付
282,446,2026-03-22,1302,107,1,7781.83,1.0,7781.83,线上APP,已支付
282,446,2026-03-22,1302,86,1,408.61,0.7,286.03,线上APP,已支付
283,344,2025-12-10,415,5,1,7305.76,0.8,5844.61,线上APP,已支付
284,337,2025-12-03,1702,57,1,127.11,1.0,127.11,线下门店,已支付
285,525,2026-06-09,520,74,1,3263.02,0.9,2936.72,线上APP,已支付
285,525,2026-06-09,520,116,2,3421.84,0.9,6159.31,线上APP,未支付
285,525,2026-06-09,520,46,2,200.04,0.9,360.07,线上APP,已退款
286,12,2025-01-12,221,107,2,7781.83,1.0,15563.66,线上APP,已支付
287,365,2025-12-31,1408,102,2,6853.58,0.8,10965.73,小程序,已支付
288,491,2026-05-06,1723,174,1,3603.44,0.85,3062.92,线上APP,已支付
289,175,2025-06-24,1052,89,1,485.66,0.9,437.09,小程序,已支付
289,175,2025-06-24,1052,157,4,20.12,0.9,72.43,小程序,已支付
290,358,2025-12-24,368,8,1,6485.67,1.0,6485.67,小程序,已支付
290,358,2025-12-24,368,154,1,22.66,0.95,21.53,小程序,已支付
290,358,2025-12-24,368,137,1,433.54,1.0,433.54,小程序,已支付
291,415,2026-02-19,1875,93,2,1443.61,1.0,2887.22,小程序,已支付
292,94,2025-04-04,1691,182,1,22.73,1.0,22.73,小程序,已支付
292,94,2025-04-04,1691,181,2,23.82,0.7,33.35,小程序,已支付
293,494,2026-05-09,1378,101,1,6057.37,0.8,4845.9,线上APP,已支付
293,494,2026-05-09,1378,159,3,22.19,1.0,66.57,线上APP,已支付
293,494,2026-05-09,1378,149,2,61.04,0.95,115.98,线上APP,已支付
294,524,2026-06-08,618,109,1,3327.08,0.85,2828.02,第三方平台,已支付
294,524,2026-06-08,618,2,1,7182.03,1.0,7182.03,第三方平台,已支付
294,524,2026-06-08,618,140,1,426.37,0.95,405.05,第三方平台,已支付
295,457,2026-04-02,1459,88,1,469.24,1.0,469.24,线上APP,已支付
295,457,2026-04-02,1459,119,1,1387.34,1.0,1387.34,线上APP,未支付
296,339,2025-12-05,857,132,1,1625.85,0.8,1300.68,线上APP,已支付
296,339,2025-12-05,857,22,1,24.52,1.0,24.52,线上APP,已支付
297,475,2026-04-20,1699,68,5,725.47,1.0,3627.35,线下门店,已支付
298,397,2026-02-01,787,56,1,109.42,0.9,98.48,线上APP,已退款
299,445,2026-03-21,1887,17,3,7027.96,0.9,18975.49,线上APP,已支付
299,445,2026-03-21,1887,97,2,1338.16,0.8,2141.06,线上APP,已支付
299,445,2026-03-21,1887,118,4,1600.98,0.9,5763.53,线上APP,未支付
299,445,2026-03-21,1887,189,1,24.89,0.95,23.65,线上APP,已支付
300,348,2025-12-14,1346,71,5,898.78,0.9,4044.51,线上APP,已支付
301,318,2025-11-14,1188,75,1,3519.19,1.0,3519.19,小程序,已支付
301,318,2025-11-14,1188,61,3,125.55,1.0,376.65,小程序,已支付
302,544,2026-06-28,1031,40,1,417.22,0.95,396.36,线下门店,已支付
302,544,2026-06-28,1031,111,2,3634.34,1.0,7268.68,线下门店,已支付
302,544,2026-06-28,1031,51,1,222.74,1.0,222.74,线下门店,已支付
303,373,2026-01-08,783,184,2,23.4,0.85,39.78,第三方平台,已支付
304,539,2026-06-23,672,175,1,3841.23,1.0,3841.23,线下门店,已支付
304,539,2026-06-23,672,148,1,51.73,1.0,51.73,线下门店,已支付
305,436,2026-03-12,1612,139,1,470.9,0.95,447.35,线上APP,已支付
305,436,2026-03-12,1612,61,1,125.55,1.0,125.55,线上APP,已支付
305,436,2026-03-12,1612,187,1,21.13,0.7,14.79,线上APP,已支付
305,436,2026-03-12,1612,144,1,426.85,0.9,384.17,线上APP,已支付
306,80,2025-03-21,445,58,2,111.75,0.7,156.45,第三方平台,已支付
306,80,2025-03-21,445,17,4,7027.96,0.7,19678.29,第三方平台,已退款
307,354,2025-12-20,1032,51,1,222.74,1.0,222.74,线上APP,已支付
307,354,2025-12-20,1032,195,1,3160.2,0.7,2212.14,线上APP,已支付
307,354,2025-12-20,1032,90,2,449.25,0.95,853.57,线上APP,已退款
307,354,2025-12-20,1032,67,1,733.22,1.0,733.22,线上APP,已支付
308,386,2026-01-21,1435,177,1,3232.66,0.95,3071.03,线下门店,已支付
308,386,2026-01-21,1435,173,2,3452.4,0.8,5523.84,线下门店,已支付
308,386,2026-01-21,1435,38,2,430.96,0.9,775.73,线下门店,已支付
308,386,2026-01-21,1435,9,1,6210.05,1.0,6210.05,线下门店,已支付
309,393,2026-01-28,1332,176,5,3157.68,0.85,13420.14,小程序,已支付
310,412,2026-02-16,158,191,1,3263.99,0.8,2611.19,线下门店,已支付
311,311,2025-11-07,1523,83,1,401.06,1.0,401.06,线上APP,已退款
311,311,2025-11-07,1523,64,4,866.46,1.0,3465.84,线上APP,已支付
311,311,2025-11-07,1523,187,1,21.13,1.0,21.13,线上APP,已支付
311,311,2025-11-07,1523,108,1,7165.23,0.95,6806.97,线上APP,已支付
312,394,2026-01-29,252,175,1,3841.23,0.85,3265.05,线上APP,已支付
313,528,2026-06-12,250,21,1,22.63,0.9,20.37,小程序,已支付
314,493,2026-05-08,1725,96,1,1464.19,0.95,1390.98,线下门店,已支付
314,493,2026-05-08,1725,62,2,124.31,1.0,248.62,线下门店,已支付
314,493,2026-05-08,1725,20,2,24.8,0.9,44.64,线下门店,已支付
315,166,2025-06-15,221,37,3,416.75,1.0,1250.25,第三方平台,已支付
316,394,2026-01-29,699,158,2,21.12,1.0,42.24,线上APP,已支付
317,291,2025-10-18,374,162,2,21.26,0.9,38.27,线下门店,已支付
317,291,2025-10-18,374,116,1,3421.84,1.0,3421.84,线下门店,已退款
317,291,2025-10-18,374,81,3,3710.33,0.9,10017.89,线下门店,已支付
317,291,2025-10-18,374,191,1,3263.99,1.0,3263.99,线下门店,已支付
318,495,2026-05-10,1158,1,1,6464.79,0.85,5495.07,第三方平台,已支付
319,482,2026-04-27,851,188,3,23.74,1.0,71.22,线上APP,已支付
320,387,2026-01-22,1863,97,1,1338.16,1.0,1338.16,第三方平台,已支付
321,434,2026-03-10,1194,149,1,61.04,1.0,61.04,小程序,已退款
321,434,2026-03-10,1194,76,2,3370.38,0.9,6066.68,小程序,已支付
322,537,2026-06-21,1559,56,1,109.42,1.0,109.42,线下门店,已支付
322,537,2026-06-21,1559,131,1,1666.61,1.0,1666.61,线下门店,已退款
323,380,2026-01-15,272,110,1,3861.1,0.8,3088.88,线上APP,已退款
323,380,2026-01-15,272,125,1,1362.24,0.95,1294.13,线上APP,已支付
324,457,2026-04-02,420,28,1,6447.2,0.85,5480.12,小程序,已支付
324,457,2026-04-02,420,156,1,22.11,0.95,21.0,小程序,已支付
325,501,2026-05-16,1071,37,2,416.75,0.9,750.15,小程序,已支付
325,501,2026-05-16,1071,86,1,408.61,0.95,388.18,小程序,已支付
326,421,2026-02-25,364,20,1,24.8,1.0,24.8,线上APP,已支付
327,499,2026-05-14,1213,164,1,118.95,0.85,101.11,线上APP,已支付
328,449,2026-03-25,629,95,2,1455.44,0.95,2765.34,线上APP,已支付
329,482,2026-04-27,1512,169,2,110.2,0.95,209.38,线下门店,已支付
329,482,2026-04-27,1512,33,2,6339.35,0.9,11410.83,线下门店,已支付
330,225,2025-08-13,590,84,2,432.88,1.0,865.76,小程序,已支付
330,225,2025-08-13,590,178,2,3847.95,0.85,6541.51,小程序,已支付
331,493,2026-05-08,675,145,2,62.18,1.0,124.36,线上APP,已退款
332,293,2025-10-20,347,9,1,6210.05,0.95,5899.55,线上APP,已支付
333,530,2026-06-14,1681,93,1,1443.61,1.0,1443.61,线上APP,已支付
334,536,2026-06-20,1833,172,2,3321.21,0.9,5978.18,小程序,已支付
335,454,2026-03-30,787,95,1,1455.44,0.95,1382.67,第三方平台,已支付
336,93,2025-04-03,308,13,3,6590.84,0.9,17795.27,小程序,已支付
336,93,2025-04-03,308,116,1,3421.84,0.9,3079.66,小程序,已支付
336,93,2025-04-03,308,169,1,110.2,0.9,99.18,小程序,已支付
337,238,2025-08-26,286,160,1,25.84,0.85,21.96,小程序,已支付
337,238,2025-08-26,286,73,4,3396.67,0.95,12907.35,小程序,已支付
337,238,2025-08-26,286,6,1,7730.22,1.0,7730.22,小程序,已支付
337,238,2025-08-26,286,125,1,1362.24,0.95,1294.13,小程序,已支付
338,353,2025-12-19,1327,82,2,441.65,1.0,883.3,线上APP,已支付
338,353,2025-12-19,1327,23,1,20.17,0.9,18.15,线上APP,已支付
339,65,2025-03-06,547,113,1,3423.36,0.9,3081.02,小程序,已支付
340,388,2026-01-23,1151,182,5,22.73,1.0,113.65,线上APP,已支付
340,388,2026-01-23,1151,89,1,485.66,0.9,437.09,线上APP,已支付
341,495,2026-05-10,1388,89,1,485.66,0.95,461.38,线下门店,已支付
341,495,2026-05-10,1388,123,1,1365.14,0.85,1160.37,线下门店,已支付
341,495,2026-05-10,1388,180,1,3403.3,0.8,2722.64,线下门店,已支付
341,495,2026-05-10,1388,198,3,3240.69,0.9,8749.86,线下门店,已退款
342,414,2026-02-18,1935,88,3,469.24,1.0,1407.72,第三方平台,已支付
342,414,2026-02-18,1935,17,1,7027.96,1.0,7027.96,第三方平台,已支付
342,414,2026-02-18,1935,147,1,62.18,1.0,62.18,第三方平台,已支付
343,456,2026-04-01,812,66,3,787.46,1.0,2362.38,线上APP,已支付
343,456,2026-04-01,812,170,1,124.53,0.9,112.08,线上APP,已支付
344,294,2025-10-21,848,31,4,6663.77,0.9,23989.57,第三方平台,已支付
